"IAF" "IV" "DW"
"IPR012914" 14.1426813913032 0.111111111111111 1.57140904347814
"IPR011624" 14.7333985667502 0.333333333333333 4.9111328555834
"IPR003808" 13.2248057550009 0.5 6.61240287750046
"IPR025128" 17.8827132885172 1 17.8827132885172
"IPR015371" 18.5793211450673 1 18.5793211450673
"IPR021041" 18.0797501355768 1 18.0797501355768
"IPR011539" 12.6749201014845 0.0833333333333333 1.05624334179037
"IPR005025" 10.9685508362137 0.0303030303030303 0.332380328370114
"IPR019230" 17.0026739125581 1 17.0026739125581
"IPR008664" 16.8674465318639 0.5 8.43372326593196
"IPR025834" 15.3235599741457 0.2 3.06471199482914
"IPR024552" 20.9778705215576 1 20.9778705215576
"IPR013719" 14.724775139755 0.142857142857143 2.10353930567929
"IPR006865" 17.5304115445863 0.0909090909090909 1.59367377678058
"IPR007125" 10.299990749494 0.2 2.05999814989879
"IPR005323" 13.9295074999962 0.0714285714285714 0.994964821428298
"IPR002713" 11.200839418821 0.0625 0.700052463676311
"IPR018165" 11.7975092469156 0.0555555555555556 0.655417180384197
"IPR022703" 15.6396406143411 0.25 3.90991015358528
"IPR025642" 16.9696965901119 0.333333333333333 5.65656553003729
"IPR013030" 14.6625150805937 0.166666666666667 2.44375251343228
"IPR017895" 15.3498392989445 0.166666666666667 2.55830654982409
"IPR013857" 14.9098251341345 0.125 1.86372814176681
"IPR022772" 16.1518999213326 0.0833333333333333 1.34599166011105
"IPR018306" 13.1159377081554 0.0476190476190476 0.624568462293115
"IPR001347" 8.37220160853865 0.0344827586206897 0.288696607190988
"IPR010435" 14.7162029514877 0.0416666666666667 0.613175122978653
"IPR024228" 16.729943008114 0.333333333333333 5.57664766937133
"IPR018485" 10.6246234288293 0.0588235294117647 0.624977848754665
"IPR023098" 19.7934459504201 0.5 9.89672297521007
"IPR006081" 16.3235599741457 0.5 8.16177998707284
"IPR004096" 14.0016318792583 0.0833333333333333 1.16680265660486
"IPR012972" 15.2400854470848 0.166666666666667 2.5400142411808
"IPR013651" 13.1114345596194 0.0769230769230769 1.0085718892015
"IPR012532" 18.6044121260301 0.5 9.30220606301506
"IPR014756" 8.53266751852672 0.00348432055749129 0.0297305488450408
"IPR003892" 12.3428945071137 0.0303030303030303 0.374027106276171
"IPR024076" 14.5918120892505 1 14.5918120892505
"IPR008919" 7.92921336783168 0.032258064516129 0.255781076381667
"IPR003353" 11.9517243692917 0.5 5.97586218464584
"IPR000010" 12.4758524457967 0.0666666666666667 0.831723496386445
"IPR022044" 17.2474775813149 0.5 8.62373879065743
"IPR015951" 21.4373021401949 1 21.4373021401949
"IPR011906" 15.7613451072531 0.333333333333333 5.25378170241771
"IPR002073" 11.8095402877923 0.03125 0.369048133993508
"IPR003607" 9.19893472272673 0.00680272108843537 0.0625777872294335
"IPR018745" 14.9534863629306 0.25 3.73837159073265
"IPR013786" 9.69683620215953 0.0344827586206897 0.334373662143432
"IPR013555" 14.9555027085291 0.333333333333333 4.9851675695097
"IPR012946" 13.2217691404492 0.142857142857143 1.88882416292132
"IPR019461" 16.1799142975022 0.333333333333333 5.39330476583407
"IPR023135" 19.9778705215576 0.5 9.98893526077878
"IPR005526" 12.4052564132641 0.5 6.20262820663203
"IPR015893" 8.48526621717089 0.00854700854700855 0.0725236428818025
"IPR015854" 13.370540207808 1 13.370540207808
"IPR011994" 12.4575197094918 0.0625 0.778594981843236
"IPR000962" 11.12527008145 0.0555555555555556 0.618070560080556
"IPR022660" 20.5304115445863 0.5 10.2652057722932
"IPR013842" 12.2163192891131 0.25 3.05407982227827
"IPR017888" 14.3054451795861 0.5 7.15272258979304
"IPR015294" 15.11988952643 0.333333333333333 5.03996317547667
"IPR013185" 11.9801778086541 0.166666666666667 1.99669630144234
"IPR023163" 15.7934459504201 0.5 7.89672297521007
"IPR023564" 11.0244677000756 0.0714285714285714 0.787461978576828
"IPR013135" 17.0026739125581 1 17.0026739125581
"IPR016184" 12.6736747884672 0.25 3.16841869711681
"IPR015412" 14.996432972584 0.0625 0.9372770607865
"IPR005849" 13.018395408937 0.5 6.50919770446848
"IPR010630" 13.460022216695 0.5 6.73001110834748
"IPR006054" 11.8586935794571 0.0434782608695652 0.515595373019874
"IPR024439" 17.6044121260301 0.333333333333333 5.86813737534337
"IPR001039" 7.71981313401645 0.2 1.54396262680329
"IPR023176" 17.0364227039127 0.333333333333333 5.67880756797089
"IPR024344" 13.483105829808 0.0769230769230769 1.03716198690831
"IPR012309" 13.0841553146968 0.142857142857143 1.86916504495668
"IPR021718" 15.0364227039127 0.333333333333333 5.01214090130423
"IPR021034" 14.148436066029 0.25 3.53710901650726
"IPR003741" 12.4464890610413 0.125 1.55581113263016
"IPR000582" 11.2011384229756 0.125 1.40014230287195
"IPR014070" 19.0449847174161 0.125 2.38062308967701
"IPR025403" 14.2761702572106 0.111111111111111 1.58624113969006
"IPR023138" 16.8079455201153 1 16.8079455201153
"IPR014248" 17.0622627088479 0.2 3.41245254176959
"IPR018162" 12.1058253183352 0.111111111111111 1.34509170203725
"IPR019766" 14.5244128039649 0.25 3.63110320099123
"IPR005571" 14.0852587143994 0.25 3.52131467859986
"IPR023133" 16.431677591001 1 16.431677591001
"IPR000315" 9.87083181704856 0.00746268656716418 0.0736629240078251
"IPR002872" 12.741203969239 0.0909090909090909 1.15829126993082
"IPR008253" 13.3915424788122 0.125 1.67394280985152
"IPR021146" 13.5918120892505 0.25 3.39795302231262
"IPR023096" 12.8425110221056 0.333333333333333 4.28083700736853
"IPR005161" 15.0131358513768 0.166666666666667 2.50218930856279
"IPR013556" 13.3125346043724 0.166666666666667 2.2187557673954
"IPR025337" 16.0666147333876 0.25 4.01665368334691
"IPR022151" 16.11988952643 1 16.11988952643
"IPR006593" 13.489665202243 0.0416666666666667 0.562069383426793
"IPR023154" 16.8750597159738 1 16.8750597159738
"IPR003954" 15.9902189139852 0.166666666666667 2.6650364856642
"IPR021094" 17.0974521373102 1 17.0974521373102
"IPR016119" 15.9454490438652 0.0769230769230769 1.22657300337425
"IPR014884" 16.6824146380314 0.166666666666667 2.7804024396719
"IPR006565" 14.3806644250817 0.125 1.79758305313521
"IPR013643" 13.4500381281223 1 13.4500381281223
"IPR022776" 15.0047602398066 0.125 1.87559502997583
"IPR001005" 9.31338283274032 0.010752688172043 0.100143901427315
"IPR013827" 9.16770058389291 0.25 2.29192514597323
"IPR025371" 18.3498392989445 1 18.3498392989445
"IPR020810" 11.6372111525699 0.142857142857143 1.66245873608141
"IPR013934" 16.1244191849105 0.166666666666667 2.68740319748508
"IPR007319" 16.1108726530726 0.142857142857143 2.30155323615322
"IPR005088" 22.8523396394737 0.5 11.4261698197369
"IPR011010" 8.92938364756523 0.0106382978723404 0.0949934430592046
"IPR013632" 13.1793250816309 0.0714285714285714 0.941380362973635
"IPR016060" 8.67030745377308 0.02 0.173406149075462
"IPR022723" 18.208483449699 0.2 3.6416966899398
"IPR012562" 16.5731159955406 0.2 3.31462319910812
"IPR015802" 14.6219188443813 0.2 2.92438376887627
"IPR016057" 23.4373021401949 1 23.4373021401949
"IPR023127" 17.6171231777797 1 17.6171231777797
"IPR019008" 16.2623764576942 0.166666666666667 2.71039607628236
"IPR009094" 13.8015840198638 0.25 3.45039600496595
"IPR006360" 17.4373021401949 0.5 8.71865107009743
"IPR005162" 12.2284581494603 0.0147058823529412 0.179830266903827
"IPR022675" 12.0963393759432 0.142857142857143 1.7280484822776
"IPR009611" 19.2673771387526 1 19.2673771387526
"IPR012349" 9.997341429888 0.0178571428571429 0.178523954105143
"IPR016191" 13.677413956973 0.1 1.3677413956973
"IPR014870" 16.2327309959457 0.125 2.02909137449321
"IPR024047" 14.5949517967811 0.111111111111111 1.62166131075345
"IPR003769" 12.9686780972768 0.166666666666667 2.16144634954614
"IPR001752" 8.38435207031238 0.0072992700729927 0.0611996501482656
"IPR013264" 11.2695703990916 0.125 1.40869629988645
"IPR007228" 14.7701905981198 0.25 3.69254764952996
"IPR015954" 16.1752072948247 1 16.1752072948247
"IPR021759" 14.618719962714 0.2 2.9237439925428
"IPR006438" 18.0797501355768 0.5 9.03987506778839
"IPR012503" 20.8523396394737 1 20.8523396394737
"IPR011657" 12.452171766728 0.25 3.11304294168199
"IPR007275" 13.5746647826361 0.0526315789473684 0.714456041191372
"IPR013802" 14.7595824985539 0.25 3.68989562463846
"IPR019554" 10.9362113699204 0.0454545454545455 0.497100516814562
"IPR024617" 16.8152503207385 1 16.8152503207385
"IPR005491" 15.4011285276414 0.0625 0.962570532977586
"IPR015186" 16.9860910283625 0.5 8.49304551418127
"IPR007324" 12.5221696912442 0.0555555555555556 0.695676093958012
"IPR004127" 14.169345055792 0.166666666666667 2.36155750929867
"IPR011615" 15.2205562819996 0.166666666666667 2.53675938033326
"IPR002004" 12.2916883646815 0.0714285714285714 0.877977740334391
"IPR025451" 16.3131808283657 0.166666666666667 2.71886347139428
"IPR017805" 17.208483449699 0.25 4.30212086242475
"IPR001119" 9.96740599152395 0.00609756097560976 0.0607768658019753
"IPR007668" 16.7508016130116 0.5 8.37540080650582
"IPR024550" 15.3340143317828 0.111111111111111 1.70377937019809
"IPR025198" 11.8733908956132 0.166666666666667 1.9788984826022
"IPR012816" 13.5785440402594 0.0476190476190476 0.64659733525045
"IPR019084" 16.9059206796786 1 16.9059206796786
"IPR014733" 11.7333985667502 0.0263157894736842 0.308773646493426
"IPR025005" 18.0974521373102 1 18.0974521373102
"IPR003340" 12.015500279725 0.25 3.00387506993125
"IPR022665" 16.9059206796786 1 16.9059206796786
"IPR015241" 18.1893746267513 0.333333333333333 6.06312487558376
"IPR001849" 8.25523761439544 0.00462962962962963 0.0382186926592382
"IPR015345" 16.6044121260301 0.333333333333333 5.53480404201004
"IPR007365" 13.1380941218076 0.25 3.2845235304519
"IPR018379" 13.1870037222885 0.0769230769230769 1.0143849017145
"IPR000717" 11.3658397776382 0.0416666666666667 0.473576657401593
"IPR011043" 11.5779614862273 0.010752688172043 0.124494209529326
"IPR015250" 13.0514397395534 0.0526315789473684 0.686917881029127
"IPR013828" 8.91071120725357 0.333333333333333 2.97023706908452
"IPR013442" 16.8006775196512 0.333333333333333 5.60022583988374
"IPR005119" 8.07316748518681 0.0333333333333333 0.26910558283956
"IPR013619" 14.3888152662025 1 14.3888152662025
"IPR007109" 11.9809477250866 0.0909090909090909 1.08917706591696
"IPR007111" 12.7813242777079 0.0125 0.159766553471349
"IPR005180" 12.6131389304507 0.125 1.57664236630634
"IPR024465" 16.8981433290868 0.25 4.22453583227171
"IPR021756" 18.208483449699 0.333333333333333 6.06949448323299
"IPR014933" 18.9137401841379 0.25 4.72843504603446
"IPR022136" 17.6044121260301 0.142857142857143 2.5149160180043
"IPR003864" 14.0720732909433 0.0333333333333333 0.469069109698111
"IPR015353" 13.6372111525699 0.111111111111111 1.51524568361887
"IPR004190" 15.4232816698799 0.25 3.85582041746998
"IPR003891" 12.193533108233 0.0909090909090909 1.10850300983936
"IPR013521" 11.409396143625 0.2 2.281879228725
"IPR024324" 16.2723952135192 0.25 4.06809880337979
"IPR017803" 17.8827132885172 0.0476190476190476 0.851557775643678
"IPR005735" 14.9985102876166 0.0769230769230769 1.15373156058589
"IPR006019" 13.9454490438652 0.5 6.9727245219326
"IPR008153" 13.6958351537937 0.0666666666666667 0.913055676919581
"IPR002474" 9.82397308582381 0.2 1.96479461716476
"IPR004826" 15.5762152341995 0.2 3.1152430468399
"IPR016019" 15.9902189139852 0.5 7.99510945699261
"IPR013085" 15.1063852620803 0.0909090909090909 1.3733077510982
"IPR013589" 13.8115932971304 0.25 3.4528983242826
"IPR000071" 6.827791514155 0.2 1.365558302831
"IPR022752" 17.9778705215576 1 17.9778705215576
"IPR017502" 16.3498392989445 0.0769230769230769 1.25767994607266
"IPR015215" 20.6299472181373 1 20.6299472181373
"IPR025118" 17.7648767982234 0.5 8.88243839911168
"IPR021914" 15.6171231777797 0.5 7.80856158888984
"IPR014044" 10.2480180755964 0.00961538461538462 0.0985386353422734
"IPR020835" 12.0110373854928 0.0714285714285714 0.857931241820912
"IPR023351" 14.8411123840505 0.5 7.42055619202523
"IPR020040" 9.48133445342745 0.142857142857143 1.35447635048964
"IPR021104" 15.2108899474061 0.25 3.80272248685152
"IPR013199" 14.5793211450673 0.166666666666667 2.42988685751122
"IPR007725" 16.5731159955406 0.5 8.28655799777029
"IPR010542" 16.6625150805937 0.5 8.33125754029685
"IPR008752" 16.6824146380314 0.125 2.08530182975392
"IPR006456" 14.4330816738767 0.2 2.88661633477533
"IPR025436" 15.2900972152526 0.2 3.05801944305053
"IPR001693" 16.4657585862441 0.2 3.29315171724882
"IPR002646" 11.7984137579426 0.0434782608695652 0.512974511214896
"IPR009015" 13.0764550560152 0.166666666666667 2.17940917600253
"IPR014829" 15.1518999213326 0.333333333333333 5.05063330711087
"IPR011439" 11.3152830576825 0.0666666666666667 0.754352203845501
"IPR010582" 12.3976976222411 0.5 6.19884881112055
"IPR005110" 11.1339494702685 0.0909090909090909 1.01217722456987
"IPR013216" 9.9989001173981 0.00680272108843537 0.068019728689783
"IPR024687" 16.6428862738448 0.5 8.32144313692238
"IPR011262" 10.0649811853276 0.111111111111111 1.11833124281418
"IPR008936" 11.0863629586484 0.0136986301369863 0.15186798573491
"IPR017933" 9.93167664044523 0.0227272727272727 0.225719923646483
"IPR009921" 13.5769910852754 1 13.5769910852754
"IPR007871" 16.4486174534227 0.166666666666667 2.74143624223712
"IPR024654" 10.7845691820259 0.0238095238095238 0.256775456714902
"IPR011583" 12.1072255853974 0.0434782608695652 0.526401112408583
"IPR015054" 18.0279112040572 0.333333333333333 6.00930373468572
"IPR003645" 12.3840550142824 0.027027027027027 0.334704189575201
"IPR018081" 14.8807960855229 0.142857142857143 2.12582801221756
"IPR002909" 10.5249741275078 0.027027027027027 0.284458760202913
"IPR006333" 14.3144741453872 0.2 2.86289482907744
"IPR023173" 12.677413956973 0.142857142857143 1.81105913671043
"IPR003586" 14.2487132944875 0.0128205128205128 0.182675811467789
"IPR012302" 10.7474133356659 0.333333333333333 3.58247111188864
"IPR004509" 12.8650756274012 0.111111111111111 1.42945284748902
"IPR013147" 17.4373021401949 0.5 8.71865107009743
"IPR018952" 14.4288735181243 0.25 3.60721837953107
"IPR015279" 23.4373021401949 0.5 11.7186510700974
"IPR006907" 15.360486543144 0.333333333333333 5.12016218104801
"IPR003722" 12.2018862045923 0.0714285714285714 0.871563300328024
"IPR024067" 17.3820197046937 0.25 4.34550492617342
"IPR025481" 15.8636549527015 0.142857142857143 2.26623642181451
"IPR018548" 15.1472832932622 0.333333333333333 5.04909443108742
"IPR019563" 14.7560637284171 0.0769230769230769 1.13508182526285
"IPR009036" 10.8414619164667 0.0208333333333333 0.225863789926389
"IPR008629" 15.9059206796786 0.0476190476190476 0.757424794270407
"IPR001565" 12.1055454279394 0.2 2.42110908558788
"IPR019035" 16.1988974008698 1 16.1988974008698
"IPR025304" 15.2205562819996 0.142857142857143 2.17436518314279
"IPR000421" 9.79756576224377 0.0072463768115942 0.0709968533495926
"IPR013830" 10.1774853315271 0.00606060606060606 0.0616817292819824
"IPR023451" 11.1849323722688 0.166666666666667 1.86415539537814
"IPR013173" 13.0011111447134 0.25 3.25027778617836
"IPR013341" 11.5877015653574 0.166666666666667 1.93128359422623
"IPR000524" 6.84331293652868 0.0333333333333333 0.228110431217623
"IPR017452" 8.32433328621974 0.00628930817610063 0.0523542973976084
"IPR023299" 9.4050411274175 0.0526315789473684 0.495002164600921
"IPR014978" 14.4330816738767 0.111111111111111 1.60367574154185
"IPR008275" 13.6891092906054 0.5 6.8445546453027
"IPR021805" 16.4657585862441 1 16.4657585862441
"IPR015275" 18.7093816856317 0.5 9.35469084281583
"IPR021854" 16.8152503207385 0.2 3.3630500641477
"IPR010907" 16.442948703336 0.5 8.221474351668
"IPR015236" 19.7368624220538 1 19.7368624220538
"IPR015390" 15.2376297953585 0.142857142857143 2.17680425647979
"IPR008024" 13.7059831091698 1 13.7059831091698
"IPR012928" 16.7719662230097 0.25 4.19299155575242
"IPR023374" 14.3015928540905 0.2 2.86031857081809
"IPR020547" 11.2731808667766 0.142857142857143 1.61045440953951
"IPR002483" 12.7196257171285 0.0625 0.794976607320529
"IPR020457" 16.3929080208364 0.333333333333333 5.46430267361214
"IPR007001" 15.9295074999962 1 15.9295074999962
"IPR007517" 16.4204938525083 0.125 2.05256173156354
"IPR023363" 14.8448451029268 0.333333333333333 4.9482817009756
"IPR008258" 10.6942559639682 0.037037037037037 0.396083554221044
"IPR002730" 14.4889349086102 0.5 7.24446745430509
"IPR023339" 17.0449847174161 0.333333333333333 5.68166157247204
"IPR005148" 10.133878115072 0.0909090909090909 0.921261646824727
"IPR014797" 14.6283379652756 0.333333333333333 4.87611265509187
"IPR009658" 18.4600222166949 0.5 9.23001110834747
"IPR005116" 11.9230812308367 0.0714285714285714 0.851648659345481
"IPR022700" 15.1472832932622 0.2 3.02945665865245
"IPR010095" 10.8660235216803 0.0476190476190476 0.517429691508584
"IPR011162" 8.9430715589803 0.0769230769230769 0.687928581460023
"IPR019526" 17.8523396394737 0.25 4.46308490986843
"IPR018352" 15.1728595399683 0.333333333333333 5.05761984665609
"IPR025846" 14.8807960855229 0.2 2.97615921710459
"IPR015359" 13.8636549527015 0.166666666666667 2.31060915878359
"IPR021967" 15.8712481020238 0.333333333333333 5.29041603400792
"IPR006906" 15.8750597159738 0.2 3.17501194319476
"IPR013012" 11.8863149256733 0.25 2.97157873141834
"IPR006431" 13.11988952643 0.142857142857143 1.87426993234714
"IPR024736" 17.5184389029203 0.5 8.75921945146014
"IPR025471" 17.0974521373102 1 17.0974521373102
"IPR013576" 16.0364227039127 1 16.0364227039127
"IPR010658" 15.483105829808 0.333333333333333 5.16103527660266
"IPR022154" 16.1705155995 1 16.1705155995
"IPR008395" 15.2499500669944 0.0769230769230769 1.17307308207649
"IPR005147" 10.2085585920225 0.142857142857143 1.45836551314608
"IPR023310" 13.4860174252279 1 13.4860174252279
"IPR013034" 15.5638580276795 0.25 3.89096450691987
"IPR024315" 18.7934459504201 1 18.7934459504201
"IPR023124" 18.1705155995 0.5 9.08525779974998
"IPR017887" 13.6882707581547 0.5 6.84413537907733
"IPR006109" 12.0420357903558 0.25 3.01050894758894
"IPR024078" 11.302073832605 0.0454545454545455 0.513730628754771
"IPR015917" 11.0678411094112 0.142857142857143 1.58112015848732
"IPR015103" 16.7508016130116 1 16.7508016130116
"IPR014873" 13.684921493642 0.5 6.84246074682099
"IPR016085" 15.1681754610454 0.25 3.79204386526136
"IPR004276" 11.8863149256733 0.0625 0.742894682854584
"IPR018585" 16.0279112040572 1 16.0279112040572
"IPR007903" 11.7267109216881 0.0769230769230769 0.902054686283701
"IPR004215" 13.7481777352816 0.333333333333333 4.58272591176054
"IPR011894" 14.9943586443461 0.5 7.49717932217307
"IPR014724" 10.6109522754748 0.2 2.12219045509495
"IPR013223" 12.1013535749926 0.1 1.21013535749926
"IPR018832" 19.2673771387526 0.2 3.85347542775051
"IPR015239" 19.483105829808 0.5 9.741552914904
"IPR011065" 14.6691178154179 0.142857142857143 2.09558825934542
"IPR023280" 14.3698677794383 0.142857142857143 2.05283825420548
"IPR009091" 10.6527695300511 0.00591715976331361 0.0630341392310717
"IPR015908" 14.2761702572106 0.5 7.13808512860528
"IPR004939" 14.0332250039536 0.05 0.701661250197682
"IPR002928" 13.1449805073928 0.0909090909090909 1.1949982279448
"IPR011437" 14.348513901478 1 14.348513901478
"IPR011510" 12.6335746136418 0.0833333333333333 1.05279788447015
"IPR014992" 17.7230566225287 1 17.7230566225287
"IPR001177" 14.3183610674714 0.2 2.86367221349427
"IPR013620" 14.343224454523 0.333333333333333 4.78107481817432
"IPR003860" 15.9295074999962 0.333333333333333 5.30983583333206
"IPR007525" 14.8134206501814 0.111111111111111 1.64593562779793
"IPR013692" 15.3235599741457 1 15.3235599741457
"IPR001763" 7.19743328011634 0.00675675675675676 0.0486313059467321
"IPR021760" 15.5607851936299 0.333333333333333 5.18692839787662
"IPR022453" 15.483105829808 0.111111111111111 1.72034509220089
"IPR014813" 16.1565313700643 0.25 4.03913284251607
"IPR014605" 16.6364022402746 1 16.6364022402746
"IPR013665" 16.8152503207385 0.166666666666667 2.80254172012308
"IPR008999" 13.7952504472669 0.0217391304347826 0.299896748853628
"IPR024750" 17.4600222166949 0.25 4.36500555417374
"IPR024772" 16.7162029514877 0.333333333333333 5.57206765049589
"IPR016031" 13.5653969025357 0.0769230769230769 1.04349206942582
"IPR007077" 14.2524267972866 0.25 3.56310669932165
"IPR013545" 13.8179991847792 0.333333333333333 4.60599972825973
"IPR013648" 14.3806644250817 0.5 7.19033221254083
"IPR001054" 7.95016868253935 0.0050251256281407 0.0399505963946701
"IPR015096" 15.8750597159738 0.5 7.9375298579869
"IPR021746" 22.1153740453075 1 22.1153740453075
"IPR000770" 13.9186489845215 0.0555555555555556 0.77325827691786
"IPR001662" 13.25925981133 0.166666666666667 2.20987663522167
"IPR004680" 11.7560637284171 0.0666666666666667 0.783737581894471
"IPR017905" 14.5470378631738 0.142857142857143 2.07814826616768
"IPR022382" 16.1988974008698 0.333333333333333 5.3996324669566
"IPR007205" 16.1846367077446 0.2 3.23692734154892
"IPR022666" 11.7970572039725 0.2 2.3594114407945
"IPR024057" 14.7385974734245 0.166666666666667 2.45643291223742
"IPR012855" 14.7144946090253 0.166666666666667 2.45241576817089
"IPR007689" 20.9778705215576 1 20.9778705215576
"IPR003121" 12.8235126757223 0.032258064516129 0.413661699216848
"IPR021891" 14.903972407889 0.2 2.98079448157781
"IPR022745" 16.1799142975022 0.333333333333333 5.39330476583407
"IPR012886" 14.5259101523514 0.333333333333333 4.8419700507838
"IPR007624" 11.0511702028799 0.0909090909090909 1.00465183662544
"IPR015144" 16.8674465318639 0.333333333333333 5.62248217728797
"IPR017443" 7.87175375246026 0.333333333333333 2.62391791748675
"IPR023387" 14.2364035351564 0.2 2.84728070703128
"IPR013543" 14.6299472181373 0.166666666666667 2.43832453635621
"IPR005516" 16.2036824634352 0.2 3.24073649268703
"IPR011127" 11.5479883178105 0.25 2.88699707945262
"IPR021962" 17.5304115445863 1 17.5304115445863
"IPR008468" 16.6299472181373 0.333333333333333 5.54331573937909
"IPR022016" 16.7093816856317 0.111111111111111 1.85659796507019
"IPR010750" 15.0952274721957 0.25 3.77380686804893
"IPR009466" 15.6757509077504 0.2 3.13515018155008
"IPR013622" 14.6219188443813 0.5 7.31095942219066
"IPR025133" 17.9295074999962 0.5 8.96475374999808
"IPR019606" 12.9068958030958 0.0909090909090909 1.1733541639178
"IPR022101" 19.5793211450673 1 19.5793211450673
"IPR003884" 17.1335213920178 0.166666666666667 2.85558689866963
"IPR005066" 11.8031717671015 0.037037037037037 0.43715450989265
"IPR001346" 11.9409476516303 0.166666666666667 1.99015794193838
"IPR024760" 15.1658391122905 0.25 3.79145977807262
"IPR025239" 16.1752072948247 0.111111111111111 1.79724525498052
"IPR021975" 16.9778705215576 0.5 8.48893526077878
"IPR007044" 13.9625821936684 0.2 2.79251643873368
"IPR001180" 12.1315253712851 0.0344827586206897 0.418328461078795
"IPR007195" 12.0212963596356 0.0833333333333333 1.0017746966363
"IPR025987" 13.7907434300403 0.0416666666666667 0.574614309585013
"IPR004181" 13.3631606774424 0.0588235294117647 0.786068275143668
"IPR007521" 17.2774308034165 0.5 8.63871540170824
"IPR019013" 16.3131808283657 0.25 4.07829520709142
"IPR013093" 10.1145993683003 0.0555555555555556 0.561922187127794
"IPR015342" 16.4038791386574 0.166666666666667 2.7339798564429
"IPR011650" 8.82771937471388 0.0196078431372549 0.173092536759096
"IPR024790" 16.409396143625 0.125 2.05117451795312
"IPR005958" 16.3874535907443 0.2 3.27749071814886
"IPR011491" 13.4038791386574 0.166666666666667 2.2339798564429
"IPR000674" 9.9815896361276 0.111111111111111 1.10906551512529
"IPR022691" 10.3535735207435 0.25 2.58839338018587
"IPR001034" 8.34048405736891 0.0303030303030303 0.252741941132391
"IPR015323" 15.6428862738448 0.5 7.82144313692238
"IPR011840" 14.4933222258511 0.0476190476190476 0.690158201231006
"IPR013695" 17.9615687092285 0.142857142857143 2.56593838703264
"IPR022418" 10.9833885079827 0.125 1.37292356349784
"IPR012580" 15.2875550206902 0.111111111111111 1.69861722452113
"IPR007831" 12.6920479982376 0.0555555555555556 0.705113777679867
"IPR006366" 12.4313267836945 0.111111111111111 1.38125853152161
"IPR007284" 16.3183610674714 0.333333333333333 5.43945368915712
"IPR007308" 14.9758226929087 0.2 2.99516453858174
"IPR008947" 12.5804875876919 0.0555555555555556 0.698915977093992
"IPR011764" 11.0580591675248 0.0416666666666667 0.460752465313533
"IPR015153" 14.9676603229553 0.166666666666667 2.49461005382589
"IPR003872" 15.8942703199396 0.5 7.94713515996981
"IPR005195" 13.508783764937 0.2 2.7017567529874
"IPR006153" 10.3956429885577 0.0181818181818182 0.189011690701048
"IPR025527" 15.9020267635741 0.0833333333333333 1.32516889696451
"IPR009014" 9.84128713967309 0.0416666666666667 0.410053630819712
"IPR022758" 19.5793211450673 0.333333333333333 6.5264403816891
"IPR006190" 12.3488451367086 0.166666666666667 2.05814085611811
"IPR015143" 17.0449847174161 0.2 3.40899694348322
"IPR004152" 13.4156280973365 0.0625 0.838476756083531
"IPR018478" 13.6543039312745 0.333333333333333 4.55143464375815
"IPR022215" 16.3392700572343 1 16.3392700572343
"IPR017625" 15.1988974008698 0.5 7.59944870043489
"IPR023318" 15.8865553548116 0.25 3.97163883870291
"IPR013899" 15.5669374206115 0.0714285714285714 1.11192410147225
"IPR013028" 14.6028310902106 0.142857142857143 2.08611872717295
"IPR015014" 15.3524937523905 0.333333333333333 5.1174979174635
"IPR010992" 10.8533966880306 0.166666666666667 1.8088994480051
"IPR015187" 16.9534863629306 0.5 8.47674318146531
"IPR012860" 15.9943586443461 0.25 3.99858966108653
"IPR009093" 15.554659090833 0.142857142857143 2.22209415583329
"IPR011544" 18.7934459504201 0.5 9.39672297521007
"IPR006047" 9.68330198463565 0.0588235294117647 0.569605999096215
"IPR003128" 12.3389410128628 0.0588235294117647 0.725820059580163
"IPR022765" 14.292643897363 0.111111111111111 1.58807154415144
"IPR023572" 13.5319151351767 0.142857142857143 1.93313073359668
"IPR015125" 17.8674465318639 0.2 3.57348930637278
"IPR013650" 12.359485019299 0.1 1.2359485019299
"IPR005184" 13.3584841902329 0.0666666666666667 0.890565612682192
"IPR025405" 13.2018862045923 0.333333333333333 4.40062873486411
"IPR015338" 15.2060809594837 0.125 1.90076011993546
"IPR000782" 9.83390760930749 0.0172413793103448 0.169550131194957
"IPR025476" 15.3524937523905 0.0344827586206897 0.529396336289328
"IPR021081" 17.2977507877961 0.5 8.64887539389804
"IPR002784" 15.3766062085073 0.25 3.84415155212683
"IPR022577" 16.1658391122905 0.25 4.04145977807262
"IPR022737" 14.4860174252279 1 14.4860174252279
"IPR017852" 15.9216023019108 0.166666666666667 2.6536003836518
"IPR003617" 16.0364227039127 1 16.0364227039127
"IPR014717" 11.7446866385003 0.0526315789473684 0.618141402026331
"IPR017940" 8.67497201286173 0.037037037037037 0.32129525973562
"IPR011161" 9.76614811440841 0.142857142857143 1.39516401634406
"IPR004739" 12.2796394129864 0.333333333333333 4.09321313766214
"IPR019039" 16.0110373854928 0.111111111111111 1.77900415394364
"IPR020974" 16.1941281567219 0.0833333333333333 1.34951067972683
"IPR003619" 13.039092878728 0.2 2.6078185757456
"IPR011623" 14.1086272128669 0.0357142857142857 0.503879543316676
"IPR007449" 11.8717240034105 0.333333333333333 3.95724133447018
"IPR014882" 17.0279112040572 0.333333333333333 5.67597040135239
"IPR010666" 14.146131440873 0.0256410256410256 0.362721318996744
